transaction_id,transaction_date,processor,product,segment,processor_amount,booked_amount,variance_usd,variance_pct,gap_type,gap_detail,processor_month,booking_month,days_to_detect,revenue_at_risk
TX000179,2024-01-31,Stripe,transaction_fee,SMB,68.64,68.64,0.0,0.0,matched,,2024-01,2024-01,0.0,0.0
TX000180,2024-02-01,Adyen,subscription_annual,Enterprise,2348.61,2348.61,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000181,2024-02-01,Square,subscription_annual,SMB,630.21,630.21,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000182,2024-02-02,Adyen,transaction_fee,Enterprise,30.27,30.27,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000183,2024-02-02,Stripe,transaction_fee,Mid-Market,142.77,142.77,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000184,2024-02-02,Adyen,professional_services,SMB,1289.71,1289.71,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000185,2024-02-02,Stripe,subscription_monthly,Mid-Market,182.29,182.29,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000186,2024-02-03,Flutterwave,subscription_monthly,SMB,185.41,185.41,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000187,2024-02-03,Stripe,transaction_fee,Mid-Market,73.95,73.95,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000188,2024-02-03,Adyen,subscription_annual,SMB,2030.81,2030.81,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000189,2024-02-03,Stripe,subscription_monthly,Enterprise,91.05,91.05,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000190,2024-02-03,Adyen,subscription_monthly,Mid-Market,178.22,178.22,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000191,2024-02-03,Adyen,subscription_monthly,Mid-Market,129.49,129.49,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000192,2024-02-04,PayPal,api_usage,Mid-Market,332.53,332.53,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000193,2024-02-04,Stripe,subscription_monthly,SMB,67.13,67.13,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000194,2024-02-04,Stripe,subscription_monthly,SMB,183.14,183.14,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000195,2024-02-04,Stripe,subscription_monthly,SMB,79.02,79.02,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000196,2024-02-04,Adyen,subscription_monthly,SMB,104.23,104.23,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000197,2024-02-04,Stripe,subscription_monthly,SMB,88.05,88.05,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000198,2024-02-04,Adyen,subscription_annual,Mid-Market,783.66,783.66,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000199,2024-02-05,Square,subscription_monthly,SMB,251.94,251.94,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000200,2024-02-05,Square,transaction_fee,Enterprise,43.57,43.57,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000201,2024-02-05,Stripe,subscription_monthly,Mid-Market,279.32,279.32,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000202,2024-02-05,Adyen,subscription_annual,SMB,2908.8,2908.8,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000203,2024-02-05,Stripe,api_usage,Enterprise,287.77,287.77,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000204,2024-02-05,Adyen,transaction_fee,SMB,22.31,22.31,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000205,2024-02-06,PayPal,subscription_annual,Mid-Market,1301.28,1301.28,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000206,2024-02-06,Stripe,subscription_monthly,SMB,244.39,244.39,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000207,2024-02-06,Stripe,subscription_monthly,SMB,128.2,128.2,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000208,2024-02-06,PayPal,transaction_fee,SMB,13.97,13.97,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000209,2024-02-06,Square,professional_services,SMB,3005.53,3005.53,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000210,2024-02-06,Stripe,transaction_fee,SMB,126.92,126.92,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000211,2024-02-07,Adyen,subscription_annual,SMB,2439.0,2439.0,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000212,2024-02-07,Stripe,transaction_fee,SMB,27.09,27.09,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000213,2024-02-07,Stripe,subscription_annual,Enterprise,2106.46,2106.46,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000214,2024-02-07,Square,subscription_monthly,SMB,88.54,88.54,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000215,2024-02-07,PayPal,subscription_annual,SMB,879.16,879.16,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000216,2024-02-07,PayPal,professional_services,Mid-Market,4433.32,4433.32,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000217,2024-02-08,Stripe,subscription_monthly,Mid-Market,96.41,96.41,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000218,2024-02-08,PayPal,transaction_fee,Enterprise,40.22,40.22,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000219,2024-02-08,Stripe,subscription_monthly,SMB,29.18,29.18,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000220,2024-02-08,Stripe,subscription_annual,SMB,2640.81,2640.81,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000221,2024-02-08,Adyen,subscription_monthly,SMB,243.0,243.0,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000222,2024-02-08,Stripe,subscription_annual,SMB,1983.79,1983.79,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000223,2024-02-08,PayPal,transaction_fee,Mid-Market,112.79,112.79,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000224,2024-02-08,Adyen,subscription_monthly,SMB,70.05,70.05,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000225,2024-02-08,Stripe,transaction_fee,Enterprise,69.29,69.29,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000226,2024-02-08,Stripe,transaction_fee,SMB,53.33,53.33,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000227,2024-02-08,Stripe,api_usage,Enterprise,51.42,51.42,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000228,2024-02-08,Stripe,subscription_monthly,SMB,160.26,160.26,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000229,2024-02-08,Adyen,subscription_monthly,Mid-Market,277.6,277.6,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000230,2024-02-09,PayPal,subscription_monthly,Enterprise,39.82,39.82,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000231,2024-02-09,Stripe,professional_services,Enterprise,1811.57,1811.57,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000232,2024-02-09,Stripe,api_usage,SMB,107.73,,107.73,,missing,Transaction succeeded at processor — no revenue record found,2024-02,,,107.73
TX000233,2024-02-09,Adyen,subscription_annual,SMB,933.0,933.0,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000234,2024-02-09,PayPal,transaction_fee,Mid-Market,136.36,136.36,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000235,2024-02-09,Stripe,subscription_annual,SMB,1553.79,1553.79,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000236,2024-02-09,Stripe,transaction_fee,SMB,70.48,70.48,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000237,2024-02-10,Adyen,subscription_monthly,SMB,234.36,234.36,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000238,2024-02-10,Stripe,transaction_fee,SMB,24.02,24.02,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000239,2024-02-10,Stripe,subscription_monthly,SMB,160.56,160.56,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000240,2024-02-10,PayPal,transaction_fee,SMB,65.07,65.07,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000241,2024-02-10,Adyen,transaction_fee,SMB,89.94,86.99,-2.95,3.28,amount_mismatch,Booked $86.99 vs processor $89.94 (3.28% variance),2024-02,2024-02,0.0,2.95
TX000242,2024-02-10,Adyen,transaction_fee,SMB,149.93,149.93,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000243,2024-02-10,PayPal,subscription_monthly,SMB,236.75,236.75,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000244,2024-02-11,Adyen,subscription_monthly,SMB,136.42,136.42,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000245,2024-02-11,Stripe,subscription_monthly,SMB,252.44,252.44,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000246,2024-02-11,Stripe,subscription_monthly,Enterprise,75.09,75.09,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000247,2024-02-11,Stripe,subscription_monthly,Enterprise,37.23,37.23,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000248,2024-02-11,Stripe,api_usage,Enterprise,106.2,106.2,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000249,2024-02-11,Adyen,subscription_annual,Mid-Market,1209.11,1209.11,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000250,2024-02-11,Square,subscription_monthly,SMB,166.86,166.86,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000251,2024-02-12,Flutterwave,subscription_monthly,Mid-Market,195.08,195.08,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000252,2024-02-12,Adyen,subscription_annual,SMB,2748.64,2748.64,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000253,2024-02-13,Stripe,transaction_fee,Mid-Market,76.97,76.97,0.0,0.0,matched,,2024-02,2024-02,3.0,0.0
TX000254,2024-02-13,Stripe,subscription_annual,SMB,1643.44,1643.44,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000255,2024-02-13,PayPal,api_usage,Mid-Market,29.87,29.87,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000256,2024-02-13,Adyen,subscription_annual,SMB,384.26,384.26,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000257,2024-02-13,Adyen,professional_services,SMB,2980.22,2980.22,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000258,2024-02-13,PayPal,api_usage,Mid-Market,221.9,221.9,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000259,2024-02-14,PayPal,subscription_monthly,SMB,255.58,255.58,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000260,2024-02-14,PayPal,api_usage,SMB,84.54,84.54,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000261,2024-02-14,Stripe,subscription_monthly,SMB,35.74,35.74,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000262,2024-02-15,PayPal,transaction_fee,SMB,67.91,67.91,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000263,2024-02-15,Square,subscription_monthly,SMB,93.12,93.12,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000264,2024-02-15,Stripe,api_usage,Enterprise,29.56,29.56,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000265,2024-02-15,Adyen,api_usage,SMB,363.68,363.68,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000266,2024-02-15,Stripe,transaction_fee,SMB,17.63,17.63,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000267,2024-02-15,Flutterwave,transaction_fee,SMB,91.64,91.64,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000268,2024-02-15,Stripe,subscription_monthly,Mid-Market,104.88,104.88,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000269,2024-02-16,Adyen,subscription_monthly,Mid-Market,75.84,75.84,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000270,2024-02-16,Stripe,subscription_annual,Mid-Market,1315.33,1315.33,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000271,2024-02-16,PayPal,subscription_monthly,Mid-Market,245.39,245.39,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000272,2024-02-16,Stripe,transaction_fee,Enterprise,59.42,59.42,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000273,2024-02-16,Stripe,subscription_monthly,Mid-Market,231.71,231.71,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000274,2024-02-16,Adyen,professional_services,Mid-Market,1064.69,1064.69,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000275,2024-02-16,Square,transaction_fee,SMB,116.14,116.14,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000276,2024-02-16,Stripe,transaction_fee,Mid-Market,36.3,36.3,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000277,2024-02-17,Stripe,subscription_monthly,SMB,211.9,211.9,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000278,2024-02-17,PayPal,api_usage,Mid-Market,285.06,285.06,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000279,2024-02-17,Adyen,api_usage,Mid-Market,464.93,464.93,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000280,2024-02-18,Square,subscription_annual,Mid-Market,1335.77,1335.77,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000281,2024-02-18,Stripe,transaction_fee,Mid-Market,10.86,10.86,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000282,2024-02-18,Adyen,transaction_fee,SMB,3.85,3.85,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000283,2024-02-18,Stripe,subscription_monthly,SMB,252.25,252.25,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000284,2024-02-19,Stripe,subscription_annual,SMB,1706.79,1706.79,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000285,2024-02-19,Adyen,subscription_monthly,Enterprise,238.32,238.32,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000286,2024-02-19,Adyen,subscription_monthly,Mid-Market,92.29,92.29,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000287,2024-02-20,PayPal,subscription_monthly,Mid-Market,122.17,122.17,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000288,2024-02-20,Stripe,subscription_monthly,Mid-Market,37.13,37.13,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000289,2024-02-20,Stripe,subscription_monthly,Mid-Market,288.6,288.6,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000290,2024-02-20,Stripe,subscription_monthly,Enterprise,209.32,209.32,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000291,2024-02-20,Flutterwave,professional_services,Mid-Market,4699.42,4699.42,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000292,2024-02-20,Stripe,subscription_annual,Mid-Market,1006.84,1006.84,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000293,2024-02-20,Stripe,professional_services,Mid-Market,3251.59,,3251.59,,missing,Transaction succeeded at processor — no revenue record found,2024-02,,,3251.59
TX000294,2024-02-20,Stripe,subscription_annual,SMB,2121.95,2121.95,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000295,2024-02-21,Adyen,subscription_monthly,Mid-Market,114.74,114.74,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000296,2024-02-21,Stripe,subscription_annual,SMB,2579.89,2579.89,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000297,2024-02-21,Square,subscription_annual,SMB,2847.34,2847.34,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000298,2024-02-21,Stripe,subscription_monthly,Mid-Market,267.91,267.91,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000299,2024-02-22,Square,transaction_fee,SMB,111.12,111.12,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000300,2024-02-22,Stripe,subscription_monthly,Enterprise,103.92,103.92,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000301,2024-02-22,Adyen,transaction_fee,SMB,42.96,42.96,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000302,2024-02-22,Square,transaction_fee,SMB,144.54,144.54,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000303,2024-02-22,Stripe,subscription_monthly,SMB,31.78,31.78,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000304,2024-02-22,Flutterwave,subscription_monthly,SMB,222.33,222.33,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000305,2024-02-22,Adyen,transaction_fee,SMB,106.23,106.23,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000306,2024-02-22,Square,subscription_annual,SMB,1971.26,1971.26,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000307,2024-02-23,Adyen,subscription_monthly,SMB,296.33,296.33,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000308,2024-02-23,Stripe,professional_services,SMB,1903.46,1903.46,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000309,2024-02-23,Stripe,subscription_monthly,SMB,120.79,120.79,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000310,2024-02-23,Stripe,transaction_fee,Mid-Market,12.76,12.76,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000311,2024-02-23,Stripe,professional_services,SMB,2492.59,2492.59,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000312,2024-02-23,Stripe,subscription_monthly,Mid-Market,99.48,99.48,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000313,2024-02-23,Stripe,subscription_monthly,Mid-Market,121.71,121.71,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000314,2024-02-23,Stripe,subscription_monthly,SMB,254.33,254.33,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000315,2024-02-23,PayPal,subscription_monthly,Enterprise,281.58,281.58,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000316,2024-02-24,Stripe,subscription_monthly,Mid-Market,79.15,79.15,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000317,2024-02-24,Stripe,transaction_fee,Mid-Market,56.5,56.5,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000318,2024-02-24,Adyen,subscription_monthly,SMB,279.73,279.73,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000319,2024-02-24,Stripe,subscription_annual,Mid-Market,456.88,456.88,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000320,2024-02-24,Stripe,professional_services,Mid-Market,915.62,915.62,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000321,2024-02-24,Stripe,transaction_fee,SMB,25.26,25.26,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000322,2024-02-25,Square,transaction_fee,SMB,89.69,89.69,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000323,2024-02-25,PayPal,subscription_monthly,SMB,69.63,69.63,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000324,2024-02-25,Stripe,transaction_fee,Mid-Market,145.24,145.24,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000325,2024-02-26,Adyen,subscription_annual,SMB,1496.13,1496.13,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000326,2024-02-26,Adyen,subscription_annual,Mid-Market,1644.1,1644.1,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000327,2024-02-27,Adyen,subscription_monthly,SMB,95.6,95.6,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000328,2024-02-27,Adyen,api_usage,Mid-Market,238.13,238.13,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000329,2024-02-27,Adyen,subscription_annual,SMB,2077.17,2077.17,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000330,2024-02-27,Stripe,subscription_monthly,SMB,231.82,231.82,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000331,2024-02-27,Stripe,subscription_monthly,SMB,232.54,232.54,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000332,2024-02-27,Adyen,subscription_annual,SMB,1850.31,1850.31,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000333,2024-02-27,Square,transaction_fee,SMB,135.75,135.75,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000334,2024-02-27,Adyen,transaction_fee,SMB,122.79,122.79,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000335,2024-02-28,PayPal,transaction_fee,SMB,113.8,112.59,-1.21,1.06,amount_mismatch,Booked $112.59 vs processor $113.80 (1.06% variance),2024-02,2024-02,0.0,1.21
TX000336,2024-02-28,Flutterwave,subscription_monthly,Enterprise,44.01,44.01,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000337,2024-02-28,Stripe,subscription_annual,Mid-Market,308.57,308.57,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000338,2024-02-28,Adyen,subscription_annual,SMB,863.61,863.61,0.0,0.0,period_shift,"Transaction in 2024-02, revenue booked in 2024-04 (43 days later)",2024-02,2024-04,43.0,0.0
TX000339,2024-02-28,Adyen,subscription_monthly,SMB,208.15,208.15,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000340,2024-02-28,Flutterwave,subscription_monthly,SMB,140.02,140.02,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000341,2024-02-28,Flutterwave,transaction_fee,Mid-Market,60.96,61.4,0.44,0.72,amount_mismatch,Booked $61.40 vs processor $60.96 (0.72% variance),2024-02,2024-02,0.0,0.44
TX000342,2024-02-29,Adyen,subscription_monthly,SMB,267.84,267.84,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000343,2024-02-29,Stripe,subscription_annual,SMB,2708.02,2708.02,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000344,2024-02-29,PayPal,subscription_monthly,SMB,274.48,274.48,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000345,2024-02-29,Stripe,subscription_monthly,Mid-Market,113.75,113.75,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000346,2024-02-29,PayPal,subscription_monthly,SMB,215.59,215.59,0.0,0.0,matched,,2024-02,2024-02,0.0,0.0
TX000347,2024-03-01,Square,professional_services,Mid-Market,1722.35,,1722.35,,missing,Transaction succeeded at processor — no revenue record found,2024-03,,,1722.35
TX000348,2024-03-01,Stripe,transaction_fee,SMB,29.4,29.4,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000349,2024-03-01,Adyen,professional_services,SMB,1330.85,1330.85,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000350,2024-03-01,Stripe,subscription_annual,SMB,1213.69,1213.69,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000351,2024-03-01,Stripe,subscription_monthly,SMB,145.09,145.09,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000352,2024-03-02,Stripe,subscription_annual,SMB,2533.56,2533.56,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000353,2024-03-02,PayPal,subscription_annual,SMB,613.71,613.71,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000354,2024-03-02,Square,transaction_fee,SMB,110.5,110.5,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000355,2024-03-02,Square,subscription_monthly,SMB,172.49,172.49,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000356,2024-03-02,Stripe,subscription_annual,SMB,1067.45,1067.45,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000357,2024-03-02,Square,subscription_monthly,Enterprise,162.06,162.06,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000358,2024-03-02,PayPal,subscription_monthly,SMB,109.98,109.98,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000359,2024-03-03,Stripe,transaction_fee,Mid-Market,89.82,89.82,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000360,2024-03-03,Stripe,subscription_annual,SMB,1461.38,1461.38,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000361,2024-03-03,Stripe,subscription_monthly,SMB,73.39,73.39,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000362,2024-03-03,Square,subscription_monthly,SMB,60.48,60.48,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000363,2024-03-03,Adyen,subscription_annual,SMB,1766.08,1766.08,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000364,2024-03-03,PayPal,transaction_fee,SMB,135.46,,135.46,,missing,Transaction succeeded at processor — no revenue record found,2024-03,,,135.46
TX000365,2024-03-03,Stripe,api_usage,SMB,175.26,175.26,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000366,2024-03-03,PayPal,professional_services,Mid-Market,3798.5,3798.5,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000367,2024-03-03,Stripe,transaction_fee,SMB,99.14,99.14,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000368,2024-03-04,Stripe,subscription_monthly,SMB,280.52,280.52,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000369,2024-03-04,Adyen,transaction_fee,SMB,123.33,123.33,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000370,2024-03-04,Stripe,subscription_annual,SMB,1819.83,1819.83,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000371,2024-03-05,PayPal,subscription_monthly,Mid-Market,206.4,206.4,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000372,2024-03-05,Stripe,transaction_fee,SMB,134.86,134.86,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000373,2024-03-05,Adyen,subscription_monthly,SMB,136.87,136.87,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000374,2024-03-05,Stripe,api_usage,SMB,166.76,166.76,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000375,2024-03-06,Adyen,subscription_annual,SMB,319.19,319.19,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000376,2024-03-06,Stripe,transaction_fee,Mid-Market,124.16,124.16,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000377,2024-03-06,Stripe,transaction_fee,Mid-Market,120.35,120.35,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000378,2024-03-06,Square,api_usage,SMB,56.7,56.7,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000379,2024-03-07,Stripe,transaction_fee,SMB,86.95,86.95,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000380,2024-03-07,PayPal,transaction_fee,Mid-Market,70.13,,70.13,,missing,Transaction succeeded at processor — no revenue record found,2024-03,,,70.13
TX000381,2024-03-07,Flutterwave,subscription_monthly,SMB,61.05,61.05,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
TX000382,2024-03-08,Stripe,subscription_annual,SMB,2937.53,2937.53,0.0,0.0,matched,,2024-03,2024-03,0.0,0.0
